"时间","茶园","腰古","里洞","天堂","樟田","共成","新兴","稔村","南盛","蒸发","流量"
#2000-10-26 08:00:00#,15.1,0,10.2,.3,0,.2,15.4,.3,0,2.5,48.2
#2000-10-27 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,60.6
#2000-10-28 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,38.4
#2000-10-29 08:00:00#,0,0,0,0,0,0,0,0,0,4.7,35.5
#2000-10-30 08:00:00#,0,0,0,0,0,0,0,0,0,3.9,31.2
#2000-10-31 08:00:00#,0,0,0,0,0,0,0,0,0,4.2,27.5
#2000-11-01 08:00:00#,0,0,0,0,0,0,0,0,0,4.1,28.8
#2000-11-02 08:00:00#,0,0,0,0,0,0,0,0,0,3.4,26.6
#2000-11-03 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,25.5
#2000-11-04 08:00:00#,0,0,0,0,0,0,0,0,0,2,26
#2000-11-05 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,25.4
#2000-11-06 08:00:00#,.1,.6,.3,2.5,.9,2,0,1.4,1.5,1.8,25.4
#2000-11-07 08:00:00#,20.6,19.2,12.1,16.8,23.1,18.3,2.4,22.1,30.5,1.2,24.3
#2000-11-08 08:00:00#,19.3,25.3,10.5,5.1,15.2,29.4,24.4,29.8,18.4,.6,39.8
#2000-11-09 08:00:00#,.9,1,1.5,.6,.5,2.1,25.7,4.7,.9,0,64.1
#2000-11-10 08:00:00#,.2,0,0,0,.4,0,1.1,0,0,2,41.9
#2000-11-11 08:00:00#,2.9,4.7,1.9,3.1,4.2,2,0,1.3,7.7,2.2,31.6
#2000-11-12 08:00:00#,27.7,1.6,0,2,2.8,12.9,4.1,13.6,1.9,1.8,32.6
#2000-11-13 08:00:00#,.1,0,0,0,0,0,1.9,0,0,1.6,31.7
#2000-11-14 08:00:00#,0,0,0,0,0,0,0,0,0,1.2,27.4
#2000-11-15 08:00:00#,0,0,0,0,0,0,0,0,0,1.7,28.1
#2000-11-16 08:00:00#,.7,4.5,2.8,6.5,6.3,4.6,0,4.5,11.8,2.6,23.9
#2000-11-17 08:00:00#,0,3.6,0,.2,.7,0,8.1,1.3,.2,1.9,25.7
#2000-11-18 08:00:00#,.2,0,0,0,0,0,2.5,0,.2,1.5,26.4
#2000-11-19 08:00:00#,.6,0,.3,0,0,0,0,0,0,1.5,24.7
#2000-11-20 08:00:00#,0,0,0,0,0,0,0,0,0,3.6,23.5
#2000-11-21 08:00:00#,0,0,0,0,0,0,0,0,0,3,22.3
#2000-11-22 08:00:00#,0,0,0,0,0,0,0,0,0,2.8,20.2
#2000-11-23 08:00:00#,0,0,0,.2,0,0,0,.6,.6,1.6,19.5
#2000-11-24 08:00:00#,0,0,0,0,0,0,0,0,0,1,19.8
#2000-11-25 08:00:00#,0,0,0,0,0,0,0,0,0,1.8,18.7
#2000-11-26 08:00:00#,0,0,0,0,0,0,0,0,0,1.6,19.7
#2000-11-27 08:00:00#,0,0,0,0,0,0,0,0,0,3.5,21.5
#2000-11-28 08:00:00#,0,.4,.1,0,.5,0,0,0,0,1.2,28
#2000-11-29 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,28.2
#2000-11-30 08:00:00#,0,0,0,0,0,0,0,0,.3,1.8,23.8
#2000-12-01 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,17.3
#2000-12-02 08:00:00#,0,0,0,0,0,0,0,0,0,3.8,18.3
#2000-12-03 08:00:00#,0,0,0,0,0,0,0,0,0,3,20.1
#2000-12-04 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,18.8
#2000-12-05 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,17.9
#2000-12-06 08:00:00#,0,0,0,0,0,0,0,0,0,2,21.1
#2000-12-07 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,25.1
#2000-12-08 08:00:00#,0,0,0,0,0,0,0,0,0,1.8,21.6
#2000-12-09 08:00:00#,0,0,0,0,0,.1,0,0,0,1.4,20.6
#2000-12-10 08:00:00#,0,0,0,0,0,0,0,0,0,1.4,22.1
#2000-12-11 08:00:00#,0,4.9,0,2,3.9,.5,0,.2,1.3,1.9,24.4
#2000-12-12 08:00:00#,51.4,35.7,38.7,35.5,35.4,32.9,.5,36.1,19.9,2,23.1
#2000-12-13 08:00:00#,5.3,8.2,2.6,5.2,6.1,5.1,34,5.3,3.3,.7,36
#2000-12-14 08:00:00#,0,0,0,0,0,0,5.9,0,0,1.4,41.9
#2000-12-15 08:00:00#,0,0,0,0,0,0,0,0,0,1.1,32.6
#2000-12-16 08:00:00#,0,0,0,0,0,0,0,0,0,1.4,24
#2000-12-17 08:00:00#,0,0,0,0,0,0,0,0,0,1.7,25.1
#2000-12-18 08:00:00#,0,0,0,0,0,0,0,.2,0,1.4,23.3
#2000-12-19 08:00:00#,.2,6.7,.6,1.4,6,0,0,.2,3,.9,23.4
#2000-12-20 08:00:00#,1.7,1.8,.4,1.4,4.5,3.6,3.2,3.3,8.1,1.4,23.1
#2000-12-21 08:00:00#,0,0,0,0,0,0,1.6,0,0,2.6,23.2
#2000-12-22 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,21.7
#2000-12-23 08:00:00#,0,0,0,0,0,0,0,0,0,2.5,21.4
#2000-12-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,18.3
#2000-12-25 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,18.7
#2000-12-26 08:00:00#,0,0,0,0,0,0,0,0,.3,.9,18.6
#2000-12-27 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,17.2
#2000-12-28 08:00:00#,0,0,0,0,0,0,0,0,0,1.7,16.4
#2000-12-29 08:00:00#,0,0,0,0,0,0,0,0,0,1.9,19.1
#2000-12-30 08:00:00#,0,0,0,0,0,0,0,0,0,2,21.3
#2000-12-31 08:00:00#,0,0,0,0,0,0,0,0,0,2,19.9
