"时间","茶园","腰古","里洞","天堂","樟田","共成","新兴","稔村","南盛","蒸发","流量"
#1991-10-30 08:00:00#,0,0,0,0,0,0,0,0,0,3.5,33.5
#1991-10-31 08:00:00#,0,0,0,0,0,0,0,0,0,3.5,23.7
#1991-11-01 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,23.7
#1991-11-02 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,24.4
#1991-11-03 08:00:00#,0,0,0,0,0,0,0,0,0,3.6,23
#1991-11-04 08:00:00#,0,0,0,0,0,0,0,0,0,3.4,22.2
#1991-11-05 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,21.5
#1991-11-06 08:00:00#,0,0,0,0,0,0,0,0,0,1.9,21.5
#1991-11-07 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,21.5
#1991-11-08 08:00:00#,0,0,0,0,0,0,0,0,0,3.2,20.2
#1991-11-09 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,20.2
#1991-11-10 08:00:00#,0,0,0,0,0,0,0,0,0,4.8,19
#1991-11-11 08:00:00#,0,0,0,0,0,0,0,0,0,4.2,19.6
#1991-11-12 08:00:00#,0,0,0,0,0,0,0,0,0,3.2,19
#1991-11-13 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,18.4
#1991-11-14 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,17.3
#1991-11-15 08:00:00#,0,0,0,0,0,0,0,0,0,3,17.3
#1991-11-16 08:00:00#,0,0,0,0,0,0,0,0,0,3.7,16.8
#1991-11-17 08:00:00#,0,0,0,0,0,0,0,0,0,.8,16.8
#1991-11-18 08:00:00#,0,0,0,0,0,0,0,0,0,2.7,16.2
#1991-11-19 08:00:00#,0,0,0,0,0,0,0,0,0,3.3,16.2
#1991-11-20 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,16.2
#1991-11-21 08:00:00#,0,0,0,0,0,0,0,0,0,1,17.3
#1991-11-22 08:00:00#,0,0,0,0,0,0,0,0,0,.9,16.2
#1991-11-23 08:00:00#,0,0,0,0,0,0,0,0,0,1,16.2
#1991-11-24 08:00:00#,6.3,10.7,8.2,8.3,11.8,12.4,9.1,11.9,10.5,1.7,15.7
#1991-11-25 08:00:00#,0,.4,0,0,.1,.3,.3,0,0,2.4,16.2
#1991-11-26 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,17.3
#1991-11-27 08:00:00#,0,0,0,0,0,.1,0,0,0,2.5,16.2
#1991-11-28 08:00:00#,0,0,0,0,0,0,0,.1,0,1.2,16.2
#1991-11-29 08:00:00#,5.1,0,11.4,3.6,.4,1.7,.4,.8,0,1.2,16.8
#1991-11-30 08:00:00#,0,0,0,0,0,0,0,0,0,1,17.3
#1991-12-01 08:00:00#,0,1.4,0,0,.3,0,.2,.2,0,.9,17.8
#1991-12-02 08:00:00#,3.5,4,0,8,4.9,3.2,4.7,4.8,10,.3,17.3
#1991-12-03 08:00:00#,0,.1,0,0,0,0,0,0,0,1.3,19.6
#1991-12-04 08:00:00#,0,0,0,0,0,0,0,0,0,1.4,18.4
#1991-12-05 08:00:00#,0,.2,0,0,0,0,0,0,.1,1.4,18.4
#1991-12-06 08:00:00#,0,.1,0,0,0,0,0,0,0,2.1,17.8
#1991-12-07 08:00:00#,0,.1,0,0,0,0,0,0,0,2.1,17.8
#1991-12-08 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,17.8
#1991-12-09 08:00:00#,0,0,0,0,0,1,0,0,0,2,16.8
#1991-12-10 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,17.3
#1991-12-11 08:00:00#,0,0,0,0,0,0,0,0,0,3.3,16.8
#1991-12-12 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,16.2
#1991-12-13 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,16.8
#1991-12-14 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,16.2
#1991-12-15 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,16.2
#1991-12-16 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,15.7
#1991-12-17 08:00:00#,0,0,0,0,0,0,0,0,0,1.1,15.2
#1991-12-18 08:00:00#,0,0,0,0,0,0,0,0,0,2.5,14.8
#1991-12-19 08:00:00#,0,0,0,0,0,0,0,0,0,2,13.9
#1991-12-20 08:00:00#,0,0,0,0,0,0,0,0,0,2,14.3
#1991-12-21 08:00:00#,0,0,0,0,0,0,0,0,0,3,14.3
#1991-12-22 08:00:00#,.4,0,0,0,.2,1.9,0,0,0,2,13.9
#1991-12-23 08:00:00#,0,0,.7,0,0,0,0,0,0,.9,13.9
#1991-12-24 08:00:00#,0,0,0,0,0,0,0,.1,0,2,14.3
#1991-12-25 08:00:00#,0,0,0,0,.2,0,0,0,.3,1.2,14.3
#1991-12-26 08:00:00#,0,0,3.3,0,0,0,0,.1,.1,3.5,17.8
#1991-12-27 08:00:00#,10.1,9,14.4,6,11.6,14.6,10,13.5,10.1,3,13
#1991-12-28 08:00:00#,3.3,2.8,4.8,2.4,2.2,2.3,1.7,1.6,2.9,2.1,13.9
#1991-12-29 08:00:00#,6,4.1,2.7,6.4,5.9,8.4,5.7,7.2,3.1,1.1,14.3
#1991-12-30 08:00:00#,6.6,6.2,.9,6,5.1,6.6,5.7,7.8,5.6,.7,13.4
#1991-12-31 08:00:00#,2.4,1.9,.4,.6,1.3,1.7,1.6,2.2,1.4,.9,15.2
